Portfolio Manager ID,Portfolio Manager Meter ID,Meter Type,Usage/Quantity,Usage Units,Cost ($),Year,Month
3237255,6144228,District Hot Water,-28198.0,kBtu (thousand Btu),0.0,2013,04
3237255,6144228,District Hot Water,-18245.0,kBtu (thousand Btu),0.0,2013,05
3237255,6144228,District Hot Water,-2636.0,kBtu (thousand Btu),0.0,2013,06
3237255,6144228,District Hot Water,0.0,kBtu (thousand Btu),0.0,2013,07
3237255,6144228,District Hot Water,0.0,kBtu (thousand Btu),0.0,2013,08
3237255,6144228,District Hot Water,-1054.0,kBtu (thousand Btu),0.0,2013,09
3237255,6144228,District Hot Water,-23639.0,kBtu (thousand Btu),0.0,2013,10
3237255,6144228,District Hot Water,-29619.0,kBtu (thousand Btu),0.0,2013,11
3237255,6144228,District Hot Water,-43043.0,kBtu (thousand Btu),0.0,2013,12
3237255,6144228,District Hot Water,-35114.0,kBtu (thousand Btu),0.0,2014,01
3237255,6144228,District Hot Water,-37098.0,kBtu (thousand Btu),0.0,2014,02
3237255,6144228,District Hot Water,-32769.0,kBtu (thousand Btu),0.0,2014,03
3237255,6144228,District Hot Water,-17784.0,kBtu (thousand Btu),0.0,2014,04
3237255,6144228,District Hot Water,-14549.0,kBtu (thousand Btu),0.0,2014,05
3237255,6144228,District Hot Water,-825.0,kBtu (thousand Btu),0.0,2014,06
3237255,6144228,District Hot Water,0.0,kBtu (thousand Btu),0.0,2014,07
3237255,6144228,District Hot Water,0.0,kBtu (thousand Btu),0.0,2014,08
3237255,6144228,District Hot Water,-5682.0,kBtu (thousand Btu),0.0,2014,09
3237255,6144228,District Hot Water,-16789.0,kBtu (thousand Btu),0.0,2014,10
3237255,6144228,District Hot Water,-35713.0,kBtu (thousand Btu),0.0,2014,11
3237255,6144228,District Hot Water,-40983.0,kBtu (thousand Btu),0.0,2014,12
